Time,Time (microseconds),Computer,Reason,Tag(s),Action,Rank,Direction,Interface,Frame Type,Protocol,Flags,Source IP,Source MAC,Source Port,Destination IP,Destination MAC,Destination Port,Packet Size,Repeat Count,End Time,Flow,Status,Note,Data Flags,Data Index,Data,Event Origin
"April 9, 2018 15:15:51",1523283351279378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3175,129.12.44.154,FA:16:3E:68:2D:73,20000,0,13,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:51",1523283351279379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1627,129.12.44.154,FA:16:3E:68:2D:73,23456,0,90,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:51",1523283351275380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,6656,129.12.44.154,FA:16:3E:68:2D:73,16360,0,2,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:51",1523283351275379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,4987,129.12.44.154,FA:16:3E:68:2D:73,8351,0,19,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:51",1523283351275378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3854,129.12.44.154,FA:16:3E:68:2D:73,8224,0,7,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:51",1523283351275377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,48674,129.12.44.154,FA:16:3E:68:2D:73,7320,0,3,"April 9, 2018 15:15:53",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:51",1523283351271380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,20702,129.12.44.154,FA:16:3E:68:2D:73,5060,0,2,"April 9, 2018 15:15:54",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:51",1523283351271379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,64028,129.12.44.154,FA:16:3E:68:2D:73,3704,62,1,,Connection Flow,123,,8,27936,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AFA1C0E78B58494950000000070021000DC7A0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351271377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5487,129.12.44.154,FA:16:3E:68:2D:73,3478,62,1,,Connection Flow,123,,8,27934,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A156F0D96E047AB22000000007002100080BA0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351271378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,40172,129.12.44.154,FA:16:3E:68:2D:73,3591,62,1,,Connection Flow,123,,8,27935,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A9CEC0E07B45813860000000070021000BC570000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351267378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47999,129.12.44.154,FA:16:3E:68:2D:73,3252,62,1,,Connection Flow,123,,8,27932,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ABB7F0CB4BE89FEE10000000070021000A98A0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351267377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,45121,129.12.44.154,FA:16:3E:68:2D:73,3139,62,1,,Connection Flow,123,,8,27931,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB0410C438F9479F50000000070021000691B0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351267379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38749,129.12.44.154,FA:16:3E:68:2D:73,3365,62,1,,Connection Flow,123,,8,27933,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A975D0D25F0F310DB000000007002100088D80000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351263378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,60247,129.12.44.154,FA:16:3E:68:2D:73,2800,62,1,,Connection Flow,123,,8,27928,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AEB570AF032E172B60000000070021000934A0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351263377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,55804,129.12.44.154,FA:16:3E:68:2D:73,2687,62,1,,Connection Flow,123,,8,27927,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AD9FC0A7FBD122B74000000007002100062270000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351263379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47686,129.12.44.154,FA:16:3E:68:2D:73,2913,62,1,,Connection Flow,123,,8,27929,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ABA460B61E7D90FCF000000007002100071D90000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351263380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,27952,129.12.44.154,FA:16:3E:68:2D:73,3026,62,1,,Connection Flow,123,,8,27930,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A6D300BD2167B890D0000000070021000169F0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351259378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,46289,129.12.44.154,FA:16:3E:68:2D:73,2348,62,1,,Connection Flow,123,,8,27924,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB4D1092C6A0F6DF4000000007002100099280000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351259380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,41302,129.12.44.154,FA:16:3E:68:2D:73,2574,62,1,,Connection Flow,123,,8,27926,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AA1560A0E7A0DB710000000007002100052A70000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351259379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,16773,129.12.44.154,FA:16:3E:68:2D:73,2461,62,1,,Connection Flow,123,,8,27925,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A4185099DB21ED00D000000007002100061DB0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351259377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1138,129.12.44.154,FA:16:3E:68:2D:73,2235,62,1,,Connection Flow,123,,8,27923,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A047208BB110AA43C00000000700210006CB60000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351255379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,6503,129.12.44.154,FA:16:3E:68:2D:73,2122,62,1,,Connection Flow,123,,8,27922,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A1967084AFD6D16E10000000070021000F9290000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351255378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31689,129.12.44.154,FA:16:3E:68:2D:73,2009,62,1,,Connection Flow,123,,8,27921,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A7BC907D91B0394410000000070021000FC420000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351255377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,30982,129.12.44.154,FA:16:3E:68:2D:73,1896,62,1,,Connection Flow,123,,8,27920,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A7906076823B1414B000000007002100049BF0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351251380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,42924,129.12.44.154,FA:16:3E:68:2D:73,1783,62,1,,Connection Flow,123,,8,27919,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AA7AC06F766B41661000000007002100003710000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351251377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,42764,129.12.44.154,FA:16:3E:68:2D:73,1444,62,1,,Connection Flow,123,,8,27916,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AA70C05A4D8CC0E5400000000700210009B580000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351251378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,34228,129.12.44.154,FA:16:3E:68:2D:73,1557,62,1,,Connection Flow,123,,8,27917,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A85B40615EA44BB0F0000000070021000FE0B0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351251379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,27891,129.12.44.154,FA:16:3E:68:2D:73,1670,62,1,,Connection Flow,123,,8,27918,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A6CF30686A8F437660000000070021000DB550000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351247379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,56511,129.12.44.154,FA:16:3E:68:2D:73,1331,62,1,,Connection Flow,123,,8,27915,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ADCBF0533A37C3DA900000000700210006C110000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351247377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,4471,129.12.44.154,FA:16:3E:68:2D:73,1105,62,1,,Connection Flow,123,,8,27913,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A117704518E7A7107000000007002100019E00000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351247378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,19301,129.12.44.154,FA:16:3E:68:2D:73,1218,62,1,,Connection Flow,123,,8,27914,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A4B6504C2CA1C229E0000000070021000F2470000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351243377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9010,129.12.44.154,FA:16:3E:68:2D:73,427,62,1,,Connection Flow,123,,8,27909,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A233201ABFEAAA51B000000007002100066860000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351243378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38810,129.12.44.154,FA:16:3E:68:2D:73,540,62,1,,Connection Flow,123,,8,27910,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A979A021C4F37082000000000700210003E1C0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351243379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,26553,129.12.44.154,FA:16:3E:68:2D:73,653,62,1,,Connection Flow,123,,8,27911,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A67B9028D0D6979C800000000700210003DB20000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351243380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,15768,129.12.44.154,FA:16:3E:68:2D:73,992,62,1,,Connection Flow,123,,8,27912,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A3D9803E0E70031E40000000070021000D4CC0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351239378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47954,129.12.44.154,FA:16:3E:68:2D:73,88,62,1,,Connection Flow,123,,8,27906,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ABB520058B6826CAF0000000070021000504D0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351239379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,45791,129.12.44.154,FA:16:3E:68:2D:73,201,62,1,,Connection Flow,123,,8,27907,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB2DF00C9B20099E300000000700210002F9D0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351239377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,40230,129.12.44.154,FA:16:3E:68:2D:73,21554,62,1,,Connection Flow,123,,8,27905,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A9D265432B098FC75000000007002100090C20000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351239380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,30760,129.12.44.154,FA:16:3E:68:2D:73,314,62,1,,Connection Flow,123,,8,27908,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A7828013ACABB489C0000000070021000A26F0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351235378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,60658,129.12.44.154,FA:16:3E:68:2D:73,9802,62,1,,Connection Flow,123,,8,27903,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AECF2264AC5BC80F60000000070021000D5390000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351235377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,57922,129.12.44.154,FA:16:3E:68:2D:73,7429,62,1,,Connection Flow,123,,8,27902,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AE2421D05A6693DE400000000700210004B940000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351235379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31367,129.12.44.154,FA:16:3E:68:2D:73,15000,62,1,,Connection Flow,123,,8,27904,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A7A873A98C17664550000000070021000543E0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351231378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,59634,129.12.44.154,FA:16:3E:68:2D:73,5056,62,1,,Connection Flow,123,,8,27899,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AE8F213C0638D4B78000000007002100083710000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351231380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,45739,129.12.44.154,FA:16:3E:68:2D:73,6073,62,1,,Connection Flow,123,,8,27901,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB2AB17B95D3365B50000000070021000A1DC0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351231379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,35090,129.12.44.154,FA:16:3E:68:2D:73,5282,62,1,,Connection Flow,123,,8,27900,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A891214A2A513BAFC000000007002100031650000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351231377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,15921,129.12.44.154,FA:16:3E:68:2D:73,3700,62,1,,Connection Flow,123,,8,27898,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A3E310E74F6B1A00400000000700210004BCE0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351227380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47102,129.12.44.154,FA:16:3E:68:2D:73,3587,62,1,,Connection Flow,123,,8,27897,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB7FE0E03481A69340000000070021000B7D90000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351227378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44756,129.12.44.154,FA:16:3E:68:2D:73,3361,62,1,,Connection Flow,123,,8,27895,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AAED40D21ADACD2260000000070021000F3600000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351227377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,32257,129.12.44.154,FA:16:3E:68:2D:73,3248,62,1,,Connection Flow,123,,8,27894,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A7E010CB0E0E1607C0000000070021000631A0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351227379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,28566,129.12.44.154,FA:16:3E:68:2D:73,3474,62,1,,Connection Flow,123,,8,27896,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A6F960D92B96334EE0000000070021000C3AF0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351223379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,53872,129.12.44.154,FA:16:3E:68:2D:73,3135,62,1,,Connection Flow,123,,8,27893,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AD2700C3F935A65D20000000070021000574D0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351223377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,46769,129.12.44.154,FA:16:3E:68:2D:73,2909,62,1,,Connection Flow,123,,8,27891,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB6B10B5DC95C6BCB000000007002100037F30000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351223378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,16016,129.12.44.154,FA:16:3E:68:2D:73,3022,62,1,,Connection Flow,123,,8,27892,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A3E900BCECF7C43930000000070021000D1BB0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351219380,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,61406,129.12.44.154,FA:16:3E:68:2D:73,2796,62,1,,Connection Flow,123,,8,27890,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AEFDE0AECEA25A7150000000070021000A3230000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351219377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,32708,129.12.44.154,FA:16:3E:68:2D:73,2457,62,1,,Connection Flow,123,,8,27887,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A7FC40999EFA4048F0000000070021000B1980000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351219378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,32223,129.12.44.154,FA:16:3E:68:2D:73,2570,62,1,,Connection Flow,123,,8,27888,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A7DDF0A0A16225955000000007002100037C90000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351219379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13981,129.12.44.154,FA:16:3E:68:2D:73,2683,62,1,,Connection Flow,123,,8,27889,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A369D0A7B16C597000000000070021000404C0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351215377,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44770,129.12.44.154,FA:16:3E:68:2D:73,2005,62,1,,Connection Flow,123,,8,27884,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AAEE207D53C6401E800000000700210003A260000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351215379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3367,129.12.44.154,FA:16:3E:68:2D:73,2344,62,1,,Connection Flow,123,,8,27886,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A0D270928042FBA9900000000700210005A120000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351215378,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,12143,129.12.44.154,FA:16:3E:68:2D:73,2118,62,1,,Connection Flow,123,,8,27885,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A2F6F08469270A0A40000000070021000C45F0000020405B401010402,Agent
"April 9, 2018 15:15:51",1523283351211379,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,63435,129.12.44.154,FA:16:3E:68:2D:73,1779,62,1,,Connection Flow,123,,8,27882,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF7CB06F39C02FF69000000007002100094FE0000020405B401010402,Agent
